时间	收盘价	开盘价	最高价	最低价	涨跌幅	涨跌额	成交量	成交额	振幅	换手率
2023-05-30	3837.75	3827.79	3844.01	3789.27	0.10	3.81	137619629	244566265534.90	1.43	0.47
2023-05-29	3833.94	3862.08	3866.72	3819.18	-0.44	-17.01	131859967	230095604813.40	1.23	0.45
2023-05-26	3850.95	3848.42	3859.63	3815.57	0.01	0.45	100326439	191537814872.50	1.14	0.34
2023-05-25	3850.50	3851.41	3861.38	3817.84	-0.22	-8.59	124150770	213313620055.30	1.13	0.42
2023-05-24	3859.09	3903.78	3903.78	3859.09	-1.38	-54.10	137258265	211768410520.20	1.14	0.47
2023-05-23	3913.19	3968.23	3971.94	3913.19	-1.41	-56.14	118685077	189955815340.00	1.48	0.41
2023-05-22	3969.33	3941.00	3985.40	3935.80	0.63	24.79	109116605	202185550245.90	1.26	0.37
2023-05-19	3944.54	3946.22	3967.28	3928.32	-0.29	-11.53	120212479	207094944781.30	0.98	0.41
2023-05-18	3956.07	3965.52	3982.72	3939.55	-0.10	-4.10	136533947	229134184412.90	1.09	0.47
2023-05-17	3960.17	3971.70	3982.60	3945.71	-0.45	-18.04	118448185	205195685976.40	0.93	0.40
2023-05-16	3978.21	4002.52	4005.02	3966.99	-0.52	-20.68	136833271	234840652671.00	0.95	0.47
2023-05-15	3998.89	3938.83	3998.89	3923.03	1.55	61.13	176257362	279531163508.40	1.93	0.60
2023-05-12	3937.76	3987.77	3999.38	3937.53	-1.33	-52.90	144421728	228992923388.10	1.55	0.49
2023-05-11	3990.66	4005.78	4018.06	3988.48	-0.16	-6.21	144804619	241052071431.60	0.74	0.49
2023-05-10	3996.87	4017.94	4019.06	3984.63	-0.77	-31.01	207552709	309484851741.10	0.85	0.71
2023-05-09	4027.88	4065.44	4092.85	4026.39	-0.86	-34.78	279306048	396422120420.60	1.64	0.95
2023-05-08	4062.66	4028.11	4070.77	4018.96	1.14	45.78	255583085	359539954170.10	1.29	0.87
2023-05-05	4016.88	4031.09	4047.60	3998.39	-0.33	-13.37	206626924	307694489937.00	1.22	0.71
2023-05-04	4030.25	4013.47	4035.78	4001.13	0.03	1.16	227582846	345492506049.30	0.86	0.78
2023-04-28	4029.09	3993.26	4030.45	3993.26	1.02	40.67	179508488	328936294025.20	0.93	0.61
2023-04-27	3988.42	3948.03	3999.13	3942.82	0.74	29.19	153828195	304804002557.40	1.42	0.53
2023-04-26	3959.23	3950.26	3975.66	3934.66	-0.09	-3.44	162702006	322062811333.50	1.03	0.56
2023-04-25	3962.67	3985.11	3991.69	3925.44	-0.50	-19.97	172555409	331110619767.70	1.66	0.59
2023-04-24	3982.64	4031.30	4033.64	3967.91	-1.24	-49.93	170099217	328375614674.30	1.63	0.58
2023-04-21	4032.57	4114.26	4114.26	4031.91	-1.96	-80.45	180802435	347852011602.50	2.00	0.62
2023-04-20	4113.02	4122.95	4125.82	4094.00	-0.28	-11.54	162706677	332172409512.00	0.77	0.56
2023-04-19	4124.56	4159.39	4159.39	4118.63	-0.90	-37.47	162554592	312219504522.60	0.98	0.56
2023-04-18	4162.03	4139.31	4169.67	4138.46	0.30	12.65	170184130	331545662315.60	0.75	0.58
2023-04-17	4149.38	4090.07	4149.38	4089.51	1.40	57.38	188773095	341831272792.70	1.46	0.64
2023-04-14	4092.00	4078.97	4098.22	4075.20	0.57	23.02	150695682	306201501438.70	0.57	0.51
2023-04-13	4068.98	4081.39	4088.88	4059.57	-0.69	-28.31	156444295	300291020752.90	0.72	0.53
2023-04-12	4097.29	4102.40	4108.25	4090.28	-0.07	-2.86	165965278	325425226403.20	0.44	0.57
2023-04-11	4100.15	4108.51	4116.12	4083.49	-0.11	-4.66	153901333	324192951998.70	0.79	0.53
2023-04-10	4104.81	4132.01	4132.30	4099.05	-0.45	-18.47	152453002	340822557207.60	0.81	0.52
2023-04-07	4123.28	4096.90	4131.31	4092.18	0.65	26.64	128676738	286567771883.10	0.96	0.44
2023-04-06	4096.64	4084.13	4098.83	4078.40	-0.16	-6.47	150703374	328981851588.30	0.50	0.51
2023-04-04	4103.11	4089.29	4103.16	4080.07	0.31	12.54	197146631	394443175146.20	0.56	0.67
2023-04-03	4090.57	4059.62	4094.94	4059.06	0.98	39.64	182124313	382895558426.00	0.89	0.62
2023-03-31	4050.93	4045.45	4063.57	4039.96	0.31	12.40	138842546	279863685781.00	0.58	0.47
2023-03-30	4038.53	4009.56	4040.50	3983.90	0.81	32.39	149901037	280004715991.00	1.41	0.51
2023-03-29	4006.14	4013.59	4017.76	3992.67	0.17	6.63	133743510	263866922733.10	0.63	0.46
2023-03-28	3999.51	4015.70	4023.78	3994.60	-0.32	-12.97	131895117	248736920971.80	0.73	0.45
2023-03-27	4012.48	4023.30	4023.30	3987.03	-0.36	-14.57	168482279	315474696948.00	0.90	0.58
2023-03-24	4027.05	4035.16	4037.84	4017.00	-0.30	-12.04	159442330	295785588943.10	0.52	0.54
2023-03-23	4039.09	3985.99	4039.09	3984.00	0.99	39.65	158887421	296479529467.00	1.38	0.54
2023-03-22	3999.44	3993.78	4016.45	3986.71	0.43	17.06	149228970	265180992104.10	0.75	0.51
2023-03-21	3982.38	3948.16	3982.70	3948.16	1.10	43.30	145090679	251631985016.90	0.88	0.50
2023-03-20	3939.08	3962.66	3979.55	3935.02	-0.50	-19.74	205264970	319760032638.00	1.12	0.70
2023-03-17	3958.82	3971.16	4004.22	3945.25	0.50	19.67	177433818	305541015556.10	1.50	0.61
2023-03-16	3939.15	3958.20	3981.32	3936.48	-1.20	-47.75	152515644	246264286428.00	1.12	0.52
2023-03-15	3986.90	4011.84	4018.75	3986.90	0.06	2.20	142026007	232101093978.60	0.80	0.49
2023-03-14	3984.70	3999.88	4001.94	3946.94	-0.60	-23.99	150544174	267224848810.50	1.37	0.51
2023-03-13	4008.69	3962.64	4008.69	3962.64	1.05	41.55	143561370	242865516757.60	1.16	0.49
2023-03-10	3967.14	3991.80	4004.36	3966.43	-1.31	-52.71	123855409	218286956131.00	0.94	0.42
2023-03-09	4019.85	4035.84	4043.85	4000.89	-0.35	-14.26	116539629	201737990686.80	1.06	0.40
2023-03-08	4034.11	4030.74	4037.29	4011.52	-0.36	-14.74	117936493	191659655190.90	0.64	0.40
2023-03-07	4048.85	4103.64	4124.96	4046.57	-1.46	-60.16	195912068	272491994009.20	1.91	0.67
2023-03-06	4109.01	4131.15	4132.84	4088.45	-0.52	-21.54	162971807	283079861971.50	1.07	0.56
2023-03-03	4130.55	4126.02	4135.21	4100.38	0.31	12.81	160331741	226914545628.40	0.85	0.55
2023-03-02	4117.74	4119.99	4137.25	4113.83	-0.22	-9.20	148217637	235953764969.50	0.57	0.51
2023-03-01	4126.94	4068.73	4135.48	4061.22	1.41	57.48	156015794	255374791015.70	1.82	0.53
2023-02-28	4069.46	4058.13	4074.26	4026.45	0.63	25.62	110323591	198799712379.10	1.18	0.38
2023-02-27	4043.84	4040.46	4067.03	4034.52	-0.42	-17.21	93787630	187959491145.30	0.80	0.32
2023-02-24	4061.05	4100.99	4102.61	4048.24	-1.04	-42.60	100989425	191210465053.20	1.32	0.35
2023-02-23	4103.65	4106.21	4132.39	4088.21	-0.08	-3.30	103564906	197193582430.10	1.08	0.35
2023-02-22	4106.95	4118.97	4134.88	4101.86	-0.90	-37.40	104290295	191586158991.20	0.80	0.36
2023-02-21	4144.35	4130.06	4151.80	4116.27	0.26	10.86	145776173	249674201048.20	0.86	0.50
2023-02-20	4133.49	4039.96	4134.86	4035.48	2.45	98.98	161794481	280122962150.40	2.46	0.55
2023-02-17	4034.51	4086.22	4104.64	4032.93	-1.44	-58.98	116142589	225737746955.00	1.75	0.40
2023-02-16	4093.49	4125.41	4167.90	4068.86	-0.73	-30.20	159310585	281315625588.60	2.40	0.54
2023-02-15	4123.69	4146.85	4153.72	4115.97	-0.52	-21.60	121664508	219855528966.40	0.91	0.42
2023-02-14	4145.29	4151.25	4152.05	4125.26	0.04	1.72	102499890	204915435749.90	0.65	0.35
2023-02-13	4143.57	4098.88	4146.45	4092.27	0.91	37.26	128892577	251990181553.90	1.32	0.44
2023-02-10	4106.31	4124.10	4125.29	4092.35	-0.59	-24.55	96716733	195348320573.40	0.80	0.33
2023-02-09	4130.86	4067.56	4130.86	4064.75	1.34	54.72	102289961	211722604859.20	1.62	0.35
2023-02-08	4076.14	4099.86	4111.47	4072.65	-0.44	-18.09	84786099	170591751817.30	0.95	0.29
2023-02-07	4094.23	4098.31	4107.34	4077.96	0.18	7.35	91360072	183537351577.10	0.72	0.31
2023-02-06	4086.88	4103.83	4105.94	4065.22	-1.32	-54.75	110192717	226345113968.70	0.98	0.38
2023-02-03	4141.63	4162.03	4162.03	4103.17	-0.95	-39.52	117041221	226914770043.90	1.41	0.40
2023-02-02	4181.15	4207.41	4207.41	4170.56	-0.35	-14.78	133823736	262497434837.00	0.88	0.46
2023-02-01	4195.93	4170.13	4195.93	4137.77	0.94	39.07	141008954	265553944709.30	1.40	0.48
2023-01-31	4156.86	4200.58	4212.73	4153.05	-1.06	-44.49	124550835	249365321627.10	1.42	0.43
2023-01-30	4201.35	4267.62	4268.15	4197.86	0.47	19.82	164607064	330193322092.20	1.68	0.56
2023-01-20	4181.53	4166.84	4189.83	4161.67	0.61	25.52	123553809	222342455100.70	0.68	0.42
2023-01-19	4156.01	4125.58	4156.01	4105.98	0.62	25.70	94608398	192699589774.10	1.21	0.32
2023-01-18	4130.31	4140.10	4151.46	4125.77	-0.17	-6.93	84200645	172126171819.20	0.62	0.29
2023-01-17	4137.24	4138.84	4148.58	4118.16	-0.02	-0.72	95479040	204381576523.40	0.74	0.33
2023-01-16	4137.96	4077.88	4177.10	4076.64	1.56	63.58	151395455	319007749371.30	2.47	0.52
2023-01-13	4074.38	4032.29	4074.38	4027.89	1.41	56.51	95871896	212173997498.40	1.16	0.33
2023-01-12	4017.87	4021.75	4030.29	4003.51	0.20	7.84	90552627	183686268106.80	0.67	0.31
2023-01-11	4010.03	4019.88	4043.40	4008.02	-0.19	-7.44	99997889	203000262960.60	0.88	0.34
2023-01-10	4017.47	4014.71	4030.46	4002.23	0.11	4.35	101751141	214871166239.50	0.70	0.35
2023-01-09	4013.12	3998.53	4023.09	3990.71	0.81	32.23	117054425	233212426458.10	0.81	0.40
2023-01-06	3980.89	3969.55	4000.41	3966.47	0.31	12.31	110953038	235744305582.20	0.86	0.38
2023-01-05	3968.58	3913.49	3974.88	3912.26	1.94	75.63	116502395	256312608292.00	1.61	0.40
2023-01-04	3892.95	3886.25	3905.90	3873.65	0.13	5.05	110660743	198997711686.00	0.83	0.38
2023-01-03	3887.90	3864.84	3893.99	3831.25	0.42	16.27	115051875	207540165953.20	1.62	0.39
2022-12-30	3871.63	3873.94	3887.55	3868.76	0.39	14.93	78773272	148295049381.50	0.49	0.27
2022-12-29	3856.70	3854.24	3868.29	3838.48	-0.38	-14.56	79394815	149011372437.30	0.77	0.27
2022-12-28	3871.26	3874.91	3884.72	3854.94	-0.43	-16.59	84424656	160671122030.70	0.77	0.29
2022-12-27	3887.85	3860.91	3891.85	3856.58	1.15	44.36	77515350	152032206630.90	0.92	0.26
2022-12-26	3843.49	3830.57	3856.81	3827.52	0.40	15.27	73005712	148692832422.10	0.77	0.25
2022-12-23	3828.22	3811.62	3848.34	3805.95	-0.20	-7.81	65278148	130559415565.70	1.11	0.22
2022-12-22	3836.03	3859.20	3882.13	3821.34	0.14	5.49	83705173	163970306950.90	1.59	0.29
2022-12-21	3830.54	3839.00	3853.73	3821.40	0.04	1.52	64839215	123450040359.80	0.84	0.22
2022-12-20	3829.02	3881.23	3881.27	3811.48	-1.65	-64.20	83096822	164046440873.70	1.79	0.28
2022-12-19	3893.22	3952.77	3966.57	3878.44	-1.54	-61.01	106919075	180801387702.40	2.23	0.37
2022-12-16	3954.23	3931.23	3960.47	3929.49	0.06	2.24	93178567	167488442588.90	0.78	0.32
2022-12-15	3951.99	3954.67	3963.50	3926.50	-0.07	-2.90	88864725	181994889123.40	0.94	0.30
2022-12-14	3954.89	3952.79	3972.74	3935.77	0.23	9.21	98528006	196175108617.20	0.94	0.34
2022-12-13	3945.68	3953.55	3964.40	3939.98	-0.20	-7.76	100994100	184020700110.00	0.62	0.35
2022-12-12	3953.44	3976.17	3983.43	3950.32	-1.12	-44.80	125935368	227606300936.90	0.83	0.43
2022-12-09	3998.24	3961.99	4003.32	3944.44	0.99	39.06	153774954	268166789656.90	1.49	0.53
2022-12-08	3959.18	3953.20	3971.49	3941.30	0.02	0.74	115199986	198037690481.40	0.76	0.39
2022-12-07	3958.44	3956.67	3999.59	3944.18	-0.25	-9.76	143001356	255490829027.10	1.40	0.49
2022-12-06	3968.20	3929.01	3988.90	3923.00	0.54	21.32	155108323	275583430840.80	1.67	0.53
2022-12-05	3946.88	3907.64	3947.48	3900.67	1.96	75.93	201747221	296615512326.60	1.21	0.69
2022-12-02	3870.95	3886.40	3898.11	3865.88	-0.61	-23.82	116786350	201253166362.90	0.83	0.40
2022-12-01	3894.77	3921.30	3944.56	3893.87	1.08	41.73	169964585	306678195716.40	1.32	0.58
2022-11-30	3853.04	3836.56	3867.66	3833.83	0.12	4.62	157511400	250051468093.30	0.88	0.54
2022-11-29	3848.42	3766.57	3854.77	3766.57	3.09	115.18	178701392	289062336430.70	2.36	0.61
2022-11-28	3733.24	3701.90	3736.08	3672.13	-1.13	-42.54	127825748	196305561705.90	1.69	0.44
2022-11-25	3775.78	3751.28	3790.57	3743.41	0.50	18.97	142929711	191711040706.50	1.26	0.49
2022-11-24	3756.81	3791.54	3804.90	3751.38	-0.44	-16.72	101073447	160698921546.20	1.42	0.35
2022-11-23	3773.53	3760.22	3791.18	3753.21	0.11	3.96	144527911	201070601177.90	1.01	0.49
2022-11-22	3769.57	3766.08	3809.86	3751.04	0.01	0.44	144486334	203490828432.20	1.56	0.49
2022-11-21	3769.13	3769.63	3769.87	3734.00	-0.85	-32.44	95866966	188230373665.40	0.94	0.33
2022-11-18	3801.57	3823.82	3840.30	3801.57	-0.45	-17.09	115078777	224276131007.50	1.01	0.39
2022-11-17	3818.66	3821.27	3821.74	3776.57	-0.41	-15.73	105940632	219540811334.90	1.18	0.36
2022-11-16	3834.39	3860.81	3877.68	3829.31	-0.82	-31.58	120610964	235844588244.60	1.25	0.41
2022-11-15	3865.97	3788.93	3871.64	3775.50	1.90	71.95	151515650	296268142768.90	2.53	0.52
2022-11-14	3794.02	3818.14	3848.41	3781.78	0.15	5.58	169665048	315536856084.60	1.76	0.58
2022-11-11	3788.44	3787.76	3828.90	3747.09	2.79	102.75	189685586	344471326267.10	2.22	0.65
2022-11-10	3685.69	3685.83	3701.53	3665.06	-0.77	-28.58	103509302	183155308702.90	0.98	0.35
2022-11-09	3714.27	3750.78	3760.41	3711.27	-0.94	-35.06	89434525	172029529943.60	1.31	0.31
2022-11-08	3749.33	3773.66	3779.12	3723.34	-0.69	-25.97	99016451	193351324896.70	1.48	0.34
2022-11-07	3775.30	3754.52	3792.79	3746.37	0.22	8.13	129826371	251195699936.50	1.23	0.44
2022-11-04	3767.17	3646.77	3782.88	3646.77	3.27	119.27	149734949	311145477555.00	3.73	0.51
2022-11-03	3647.90	3645.06	3670.16	3628.50	-0.81	-29.91	110566035	215379297964.40	1.13	0.38
2022-11-02	3677.81	3620.37	3703.47	3610.80	1.20	43.64	141592919	291648245712.00	2.55	0.48
2022-11-01	3634.17	3519.82	3634.17	3517.62	3.58	125.47	149286698	295089928407.30	3.32	0.51
2022-10-31	3508.70	3504.51	3553.39	3495.95	-0.92	-32.63	138465655	256574822102.20	1.62	0.47
2022-10-28	3541.33	3605.16	3618.86	3533.50	-2.47	-89.81	118772162	245816451977.60	2.35	0.41
2022-10-27	3631.14	3667.66	3685.08	3631.06	-0.70	-25.76	117998675	257473315676.00	1.48	0.40
2022-10-26	3656.90	3633.31	3700.88	3633.31	0.81	29.45	121301548	242453810571.90	1.86	0.41
2022-10-25	3627.45	3621.94	3670.73	3594.70	-0.16	-5.92	110953882	219302759596.70	2.09	0.38
2022-10-24	3633.37	3727.92	3762.16	3619.99	-2.93	-109.52	130056864	259450743134.00	3.80	0.44
2022-10-21	3742.89	3753.89	3768.69	3724.69	-0.32	-12.04	98750038	180686357677.00	1.17	0.34
2022-10-20	3754.93	3746.58	3804.25	3726.79	-0.57	-21.60	90290895	203781618922.20	2.05	0.31
2022-10-19	3776.53	3827.47	3840.49	3776.53	-1.61	-61.74	81574844	186736408229.70	1.67	0.28
2022-10-18	3838.27	3865.83	3870.22	3831.17	-0.21	-8.14	88346907	186556295765.50	1.02	0.30
2022-10-17	3846.41	3822.24	3849.62	3809.12	0.10	3.94	104192019	220488874406.80	1.05	0.36
2022-10-14	3842.47	3783.32	3863.23	3780.84	2.39	89.80	116242293	256551271975.00	2.20	0.40
2022-10-13	3752.67	3756.42	3783.60	3749.64	-0.84	-31.64	99018915	198368891548.50	0.90	0.34
2022-10-12	3784.31	3722.87	3784.31	3661.53	1.52	56.62	108089319	210931362291.50	3.29	0.37
2022-10-11	3727.69	3732.02	3739.81	3706.06	0.18	6.75	83944625	166800394853.20	0.91	0.29
2022-10-10	3720.94	3806.56	3807.46	3715.71	-2.21	-83.95	102647595	194635904094.30	2.41	0.35
2022-09-30	3804.89	3833.35	3848.60	3801.28	-0.58	-22.25	78559966	158692748773.30	1.24	0.27
2022-09-29	3827.14	3864.32	3873.18	3808.65	-0.04	-1.57	85654142	171635940007.50	1.69	0.29
2022-09-28	3828.71	3879.44	3879.44	3828.05	-1.63	-63.59	86592213	172438042788.20	1.32	0.30
2022-09-27	3892.30	3844.07	3893.03	3827.93	1.45	55.62	88860160	185955247353.40	1.70	0.30
2022-09-26	3836.68	3829.60	3893.32	3827.95	-0.50	-19.34	104526031	192906200253.80	1.70	0.36
2022-09-23	3856.02	3865.10	3888.40	3829.69	-0.34	-13.32	94342462	172904807364.40	1.52	0.32
2022-09-22	3869.34	3875.18	3900.27	3860.23	-0.88	-34.39	80946919	161134102784.40	1.03	0.28
2022-09-21	3903.73	3921.32	3924.39	3884.23	-0.74	-29.11	86458391	168939074342.60	1.02	0.30
2022-09-20	3932.84	3945.65	3957.55	3921.69	0.12	4.84	84824134	179248153537.90	0.91	0.29
2022-09-19	3928.00	3928.42	3953.65	3910.31	-0.12	-4.68	97719575	183574440581.80	1.10	0.33
2022-09-16	3932.68	4013.58	4019.41	3932.68	-2.35	-94.44	137193655	241251840050.30	2.15	0.47
2022-09-15	4027.12	4078.65	4088.81	3998.86	-0.94	-38.24	123951196	254367492776.00	2.21	0.42
2022-09-14	4065.36	4058.04	4089.06	4047.92	-1.11	-45.75	90793681	185484965110.50	1.00	0.31
2022-09-13	4111.11	4112.01	4128.11	4097.14	0.42	17.32	111789737	218521062135.80	0.76	0.38
2022-09-09	4093.79	4050.59	4099.01	4042.25	1.39	56.11	118427114	221442547204.10	1.41	0.40
2022-09-08	4037.68	4059.17	4067.76	4036.02	-0.43	-17.30	100886049	186889047980.80	0.78	0.34
2022-09-07	4054.98	4032.72	4067.54	4028.37	0.07	2.70	107678059	215147152182.00	0.97	0.37
2022-09-06	4052.28	4024.47	4054.00	4009.58	0.92	36.85	113506265	235921838118.40	1.11	0.39
2022-09-05	4015.43	4010.41	4017.00	3982.74	-0.20	-8.18	93767109	201118696559.40	0.85	0.32
2022-09-02	4023.61	4054.84	4056.18	4004.91	-0.50	-20.13	86789278	184468327005.70	1.27	0.30
2022-09-01	4043.74	4066.19	4090.89	4041.13	-0.86	-35.10	97387071	210898503453.90	1.22	0.33
2022-08-31	4078.84	4057.14	4112.85	4046.62	0.07	3.05	132449765	292974665546.20	1.62	0.45
2022-08-30	4075.79	4088.53	4093.14	4048.52	-0.34	-13.73	93301662	192649001277.80	1.09	0.32
2022-08-29	4089.52	4063.88	4092.95	4059.60	-0.44	-18.03	94354432	203086114712.30	0.81	0.32
2022-08-26	4107.55	4127.81	4139.79	4102.68	-0.21	-8.69	99000493	225519196800.40	0.90	0.34
2022-08-25	4116.24	4093.29	4119.62	4058.75	0.83	33.82	111320745	242149581477.50	1.49	0.38
2022-08-24	4082.42	4168.58	4174.16	4079.09	-1.89	-78.66	119069679	262844309316.10	2.28	0.41
2022-08-23	4161.08	4175.53	4187.39	4147.41	-0.49	-20.32	103153512	239101330833.10	0.96	0.35
2022-08-22	4181.40	4135.16	4183.65	4134.20	0.73	30.33	112442720	259747163698.20	1.19	0.38
2022-08-19	4151.07	4174.55	4185.66	4151.07	-0.69	-29.03	117402978	262494128152.30	0.83	0.40
2022-08-18	4180.10	4205.79	4211.91	4173.54	-0.87	-36.86	101052650	233115491389.80	0.91	0.35
2022-08-17	4216.96	4182.57	4222.79	4155.17	0.94	39.12	112864659	252044325051.70	1.62	0.39
2022-08-16	4177.84	4190.53	4208.80	4170.52	-0.19	-7.84	93906139	233818584731.50	0.91	0.32
2022-08-15	4185.68	4180.00	4219.92	4174.30	-0.13	-5.47	105898495	245539800985.40	1.09	0.36
2022-08-12	4191.15	4185.42	4202.47	4175.05	-0.06	-2.39	106808295	219208055254.90	0.65	0.36
2022-08-11	4193.54	4130.74	4193.81	4116.06	2.04	83.80	121385051	269630998406.80	1.89	0.41
2022-08-10	4109.74	4149.21	4160.79	4092.55	-1.12	-46.55	85565839	217447368470.00	1.64	0.29
2022-08-09	4156.29	4143.67	4161.81	4131.43	0.20	8.22	84136959	214223692260.10	0.73	0.29
2022-08-08	4148.07	4142.11	4155.73	4135.08	-0.21	-8.84	90208138	224080812054.70	0.50	0.31
2022-08-05	4156.91	4109.63	4159.49	4097.86	1.35	55.37	102571004	247325902015.10	1.50	0.35
2022-08-04	4101.54	4089.44	4108.16	4064.66	0.85	34.56	89532644	216898674902.20	1.07	0.31
2022-08-03	4066.98	4114.83	4150.98	4058.18	-0.97	-40.04	116666124	268695834765.40	2.26	0.40
2022-08-02	4107.02	4144.38	4144.38	4071.43	-1.95	-81.66	142224425	281013555279.90	1.74	0.49
2022-08-01	4188.68	4160.65	4196.57	4129.45	0.45	18.58	107749029	251125308597.50	1.61	0.37
2022-07-29	4170.10	4226.42	4243.51	4160.87	-1.32	-55.57	114179286	253198574647.50	1.96	0.39
2022-07-28	4225.67	4242.27	4267.92	4223.03	0.01	0.63	107531930	243871486471.50	1.06	0.37
2022-07-27	4225.04	4236.15	4242.10	4217.28	-0.49	-20.94	78904940	194245303807.20	0.58	0.27
2022-07-26	4245.98	4220.09	4259.99	4214.53	0.79	33.34	85823274	197601406373.70	1.08	0.29
2022-07-25	4212.64	4233.93	4234.84	4201.92	-0.60	-25.59	83636664	188136426672.80	0.78	0.29
2022-07-22	4238.23	4251.79	4275.47	4207.31	0.05	2.17	103840624	224295333457.30	1.61	0.35
2022-07-21	4236.06	4270.36	4283.15	4236.05	-1.11	-47.74	117156344	239228146811.60	1.10	0.40
2022-07-20	4283.80	4291.28	4303.37	4269.97	0.34	14.46	94490144	212301881407.60	0.78	0.32
2022-07-19	4269.34	4288.44	4288.44	4238.82	-0.54	-23.25	103805730	231117731807.10	1.16	0.35
2022-07-18	4292.59	4262.15	4300.78	4217.51	1.04	44.06	122601192	281055128639.50	1.96	0.42
2022-07-15	4248.53	4299.47	4344.86	4248.53	-1.70	-73.54	150214453	316793192669.90	2.23	0.51
2022-07-14	4322.07	4308.82	4352.10	4292.76	0.01	0.61	145250926	301569861036.80	1.37	0.50
2022-07-13	4321.46	4313.36	4341.47	4284.94	0.18	7.84	131113179	286075545406.50	1.31	0.45
2022-07-12	4313.62	4352.65	4370.34	4296.62	-0.94	-41.00	130187838	291072311850.20	1.69	0.44
2022-07-11	4354.62	4406.15	4406.15	4330.58	-1.67	-74.16	134448578	299195233430.30	1.71	0.46
2022-07-08	4428.78	4468.06	4479.49	4426.89	-0.33	-14.69	123195739	304031107302.50	1.18	0.42
2022-07-07	4443.47	4425.28	4457.34	4391.19	0.44	19.50	132660905	328133132288.00	1.50	0.45
2022-07-06	4423.97	4475.48	4484.36	4393.42	-1.46	-65.57	149800236	344672706560.00	2.03	0.51
2022-07-05	4489.54	4505.46	4530.32	4439.45	-0.14	-6.49	154962414	361891852288.00	2.02	0.53
2022-07-04	4496.03	4447.22	4496.03	4427.82	0.66	29.31	146345651	356968521728.00	1.53	0.50
2022-07-01	4466.72	4489.52	4500.99	4449.29	-0.41	-18.29	144779599	318492131328.00	1.15	0.49
2022-06-30	4485.01	4418.07	4515.00	4418.07	1.44	63.65	156666289	354343886848.00	2.19	0.54
2022-06-29	4421.36	4472.73	4503.13	4414.00	-1.54	-69.16	187276687	395926106112.00	1.98	0.64
2022-06-28	4490.52	4442.58	4497.89	4407.35	1.04	46.26	174756490	361685970944.00	2.04	0.60
2022-06-27	4444.26	4414.33	4472.69	4414.33	1.13	49.49	177385677	381432967168.00	1.33	0.61
2022-06-24	4394.77	4354.55	4400.69	4346.12	1.17	50.89	168972198	356054749184.00	1.26	0.58
2022-06-23	4343.88	4277.96	4343.88	4260.90	1.72	73.26	170882360	327144779776.00	1.94	0.58
2022-06-22	4270.62	4331.90	4333.18	4269.25	-1.27	-54.95	158565855	298656264192.00	1.48	0.54
2022-06-21	4325.57	4327.92	4357.34	4287.14	-0.11	-4.86	164667615	317163319296.00	1.62	0.56
2022-06-20	4330.43	4322.83	4368.36	4297.89	0.50	21.39	165666383	359569297408.00	1.64	0.57
2022-06-17	4309.04	4219.23	4318.77	4218.68	1.39	58.98	158649098	346675728384.00	2.36	0.54
2022-06-16	4250.06	4282.08	4302.92	4241.08	-0.66	-28.16	184074417	337235910656.00	1.45	0.63
2022-06-15	4278.22	4228.29	4348.42	4228.29	1.32	55.91	257046589	459766820864.00	2.85	0.88
2022-06-14	4222.31	4143.22	4224.09	4102.93	0.79	32.96	171385905	335418556416.00	2.89	0.59
2022-06-13	4189.35	4194.46	4218.23	4156.71	-1.17	-49.64	168475622	336585670656.00	1.45	0.58
2022-06-10	4238.99	4145.65	4241.35	4140.22	1.52	63.32	184796214	324091441152.00	2.42	0.63
2022-06-09	4175.67	4211.72	4227.45	4160.88	-1.05	-44.14	168449155	285172805632.00	1.58	0.58
2022-06-08	4219.81	4187.15	4224.81	4158.03	0.97	40.68	157374057	319480254464.00	1.60	0.54
2022-06-07	4179.13	4165.69	4198.09	4155.17	0.31	13.04	142992881	285733724160.00	1.03	0.49
2022-06-06	4166.09	4090.53	4166.62	4063.91	1.87	76.52	167871012	324075626496.00	2.51	0.57
2022-06-02	4089.57	4064.00	4091.15	4057.91	0.16	6.39	113893637	222657536000.00	0.81	0.39
2022-06-01	4083.18	4086.62	4094.90	4058.85	-0.20	-8.34	114850880	225416237056.00	0.88	0.39
2022-05-31	4091.52	4031.76	4096.20	4020.38	1.55	62.50	135415514	267770089472.00	1.88	0.46
2022-05-30	4029.02	4020.86	4040.82	4003.38	0.69	27.72	111152241	211144720384.00	0.94	0.38
2022-05-27	4001.30	4022.71	4051.14	3983.38	0.21	8.26	112769336	206944428032.00	1.70	0.39
2022-05-26	3993.04	3987.68	4015.75	3938.24	0.25	9.86	126263690	216987025408.00	1.95	0.43
2022-05-25	3983.18	3959.77	3983.62	3946.81	0.61	24.03	107734016	188700536832.00	0.93	0.37
2022-05-24	3959.15	4052.87	4055.78	3959.15	-2.34	-94.83	145554337	247713038336.00	2.38	0.50
2022-05-23	4053.98	4080.97	4080.97	4029.08	-0.58	-23.62	130477811	225981542400.00	1.27	0.45
2022-05-20	4077.60	4020.82	4077.60	4020.82	1.95	78.00	147069174	265609089024.00	1.42	0.50
2022-05-19	3999.60	3938.30	3999.60	3933.75	0.19	7.69	116293420	210206683136.00	1.65	0.40
2022-05-18	3991.91	4015.01	4017.34	3964.75	-0.35	-13.98	108074232	201800667136.00	1.31	0.37
